T_amb_C,D_eff_lower,D_eff_nominal,D_eff_upper,D_TF_high_cal,D_TF_low_cal
37.4000000000,0.0002214575,0.0002351024,0.0002487473,0.0002404660,0.0002268017
37.5000000000,0.0002212975,0.0002349500,0.0002486025,0.0002402769,0.0002266111
37.6000000000,0.0002211375,0.0002347976,0.0002484577,0.0002401212,0.0002264541
37.7000000000,0.0002209775,0.0002346452,0.0002483129,0.0002399655,0.0002262972
37.8000000000,0.0002208174,0.0002344928,0.0002481682,0.0002398098,0.0002261402
37.9000000000,0.0002206574,0.0002343404,0.0002480234,0.0002396541,0.0002259832
38.0000000000,0.0002204974,0.0002341880,0.0002478786,0.0002394984,0.0002258263
38.1000000000,0.0002203374,0.0002340356,0.0002477338,0.0002393427,0.0002256693
38.2000000000,0.0002201774,0.0002338832,0.0002475890,0.0002391870,0.0002255123
38.3000000000,0.0002200173,0.0002337308,0.0002474443,0.0002390313,0.0002253553
38.4000000000,0.0002198573,0.0002335784,0.0002472995,0.0002388756,0.0002251983
38.5000000000,0.0002196973,0.0002334260,0.0002471547,0.0002387198,0.0002250413
38.6000000000,0.0002195373,0.0002332736,0.0002470099,0.0002385641,0.0002248843
38.7000000000,0.0002193773,0.0002331212,0.0002468651,0.0002384084,0.0002247273
38.8000000000,0.0002192172,0.0002329688,0.0002467204,0.0002382526,0.0002245702
38.9000000000,0.0002190572,0.0002328164,0.0002465756,0.0002380969,0.0002244132
39.0000000000,0.0002188972,0.0002326640,0.0002464308,0.0002379411,0.0002242561
39.1000000000,0.0002187372,0.0002325116,0.0002462860,0.0002377854,0.0002240991
39.2000000000,0.0002185772,0.0002323592,0.0002461412,0.0002376296,0.0002239420
39.3000000000,0.0002184171,0.0002322068,0.0002459965,0.0002374738,0.0002237850
39.4000000000,0.0002182571,0.0002320544,0.0002458517,0.0002373181,0.0002236279
39.5000000000,0.0002180971,0.0002319020,0.0002457069,0.0002371623,0.0002234708
39.6000000000,0.0002179371,0.0002317496,0.0002455621,0.0002370065,0.0002233137
39.7000000000,0.0002177771,0.0002315972,0.0002454173,0.0002368507,0.0002231566
39.8000000000,0.0002176170,0.0002314448,0.0002452726,0.0002366949,0.0002229995
39.9000000000,0.0002174570,0.0002312924,0.0002451278,0.0002365391,0.0002228424
40.0000000000,0.0002172970,0.0002311400,0.0002449830,0.0002363833,0.0002226853
40.1000000000,0.0002171370,0.0002309876,0.0002448382,0.0002362275,0.0002225282
40.2000000000,0.0002169770,0.0002308352,0.0002446934,0.0002360717,0.0002223710
40.3000000000,0.0002168169,0.0002306828,0.0002445487,0.0002359158,0.0002222139
40.4000000000,0.0002166569,0.0002305304,0.0002444039,0.0002357600,0.0002220567
40.5000000000,0.0002164969,0.0002303780,0.0002442591,0.0002356042,0.0002218996
40.6000000000,0.0002163369,0.0002302256,0.0002441143,0.0002354483,0.0002217424
40.7000000000,0.0002161769,0.0002300732,0.0002439695,0.0002352925,0.0002215852
40.8000000000,0.0002160168,0.0002299208,0.0002438248,0.0002351366,0.0002214281
40.9000000000,0.0002158568,0.0002297684,0.0002436800,0.0002349808,0.0002212709
41.0000000000,0.0002156968,0.0002296160,0.0002435352,0.0002348249,0.0002211137
41.1000000000,0.0002155368,0.0002294636,0.0002433904,0.0002346691,0.0002209565
41.2000000000,0.0002153768,0.0002293112,0.0002432456,0.0002345132,0.0002207993
41.3000000000,0.0002152167,0.0002291588,0.0002431009,0.0002343573,0.0002206421
41.4000000000,0.0002150567,0.0002290064,0.0002429561,0.0002342014,0.0002204848
41.5000000000,0.0002148967,0.0002288540,0.0002428113,0.0002340455,0.0002203276
41.6000000000,0.0002147367,0.0002287016,0.0002426665,0.0002338896,0.0002201704
41.7000000000,0.0002145767,0.0002285492,0.0002425217,0.0002337337,0.0002200131
41.8000000000,0.0002144166,0.0002283968,0.0002423770,0.0002335778,0.0002198559
41.9000000000,0.0002142566,0.0002282444,0.0002422322,0.0002334219,0.0002196986
42.0000000000,0.0002140966,0.0002280920,0.0002420874,0.0002332660,0.0002195413
42.1000000000,0.0002139366,0.0002279396,0.0002419426,0.0002331101,0.0002193840
42.2000000000,0.0002137766,0.0002277872,0.0002417978,0.0002329541,0.0002192268
42.3000000000,0.0002136165,0.0002276348,0.0002416531,0.0002327982,0.0002190695
42.4000000000,0.0002134565,0.0002274824,0.0002415083,0.0002326422,0.0002189122
42.5000000000,0.0002132965,0.0002273300,0.0002413635,0.0002324626,0.0002187310
42.6000000000,0.0002131365,0.0002271776,0.0002412187,0.0002323065,0.0002185735
42.7000000000,0.0002129765,0.0002270252,0.0002410739,0.0002321504,0.0002184161
42.8000000000,0.0002128164,0.0002268728,0.0002409292,0.0002319943,0.0002182586
42.9000000000,0.0002126564,0.0002267204,0.0002407844,0.0002318382,0.0002181011
43.0000000000,0.0002124964,0.0002265680,0.0002406396,0.0002316821,0.0002179436
43.1000000000,0.0002123364,0.0002264156,0.0002404948,0.0002315260,0.0002177861
43.2000000000,0.0002121764,0.0002262632,0.0002403500,0.0002313699,0.0002176286
43.3000000000,0.0002120163,0.0002261108,0.0002402053,0.0002312137,0.0002174711
43.4000000000,0.0002118563,0.0002259584,0.0002400605,0.0002310576,0.0002173136
43.5000000000,0.0002116963,0.0002258060,0.0002399157,0.0002309014,0.0002171561
43.6000000000,0.0002115363,0.0002256536,0.0002397709,0.0002307453,0.0002169985
43.7000000000,0.0002113763,0.0002255012,0.0002396261,0.0002305891,0.0002168410
43.8000000000,0.0002112162,0.0002253488,0.0002394814,0.0002304330,0.0002166834
43.9000000000,0.0002110562,0.0002251964,0.0002393366,0.0002302768,0.0002165259
44.0000000000,0.0002108962,0.0002250440,0.0002391918,0.0002301206,0.0002163683
44.1000000000,0.0002107362,0.0002248916,0.0002390470,0.0002299645,0.0002162107
44.2000000000,0.0002105762,0.0002247392,0.0002389022,0.0002298083,0.0002160531
44.3000000000,0.0002104161,0.0002245868,0.0002387575,0.0002296521,0.0002158956
44.4000000000,0.0002102561,0.0002244344,0.0002386127,0.0002294959,0.0002157380
44.5000000000,0.0002100961,0.0002242820,0.0002384679,0.0002293397,0.0002155803
44.6000000000,0.0002099361,0.0002241296,0.0002383231,0.0002291835,0.0002154227
44.7000000000,0.0002097761,0.0002239772,0.0002381783,0.0002290273,0.0002152651
44.8000000000,0.0002096160,0.0002238248,0.0002380336,0.0002288710,0.0002151075
44.9000000000,0.0002094560,0.0002236724,0.0002378888,0.0002287148,0.0002149498
45.0000000000,0.0002092960,0.0002235200,0.0002377440,0.0002285586,0.0002147922
45.1000000000,0.0002091360,0.0002233676,0.0002375992,0.0002284023,0.0002146345
45.2000000000,0.0002089760,0.0002232152,0.0002374544,0.0002282461,0.0002144768
45.3000000000,0.0002088159,0.0002230628,0.0002373097,0.0002280898,0.0002143192
45.4000000000,0.0002086559,0.0002229104,0.0002371649,0.0002279336,0.0002141615
45.5000000000,0.0002084959,0.0002227580,0.0002370201,0.0002277773,0.0002140038
45.6000000000,0.0002083359,0.0002226056,0.0002368753,0.0002276210,0.0002138461
45.7000000000,0.0002081759,0.0002224532,0.0002367305,0.0002274648,0.0002136884
45.8000000000,0.0002080158,0.0002223008,0.0002365858,0.0002273085,0.0002135307
45.9000000000,0.0002078558,0.0002221484,0.0002364410,0.0002271522,0.0002133729
46.0000000000,0.0002076958,0.0002219960,0.0002362962,0.0002269959,0.0002132152
46.1000000000,0.0002075358,0.0002218436,0.0002361514,0.0002268396,0.0002130575
46.2000000000,0.0002073758,0.0002216912,0.0002360066,0.0002266833,0.0002128997
46.3000000000,0.0002072157,0.0002215388,0.0002358619,0.0002265270,0.0002127419
46.4000000000,0.0002070557,0.0002213864,0.0002357171,0.0002263707,0.0002125842
46.5000000000,0.0002068957,0.0002212340,0.0002355723,0.0002262143,0.0002124264
46.6000000000,0.0002067357,0.0002210816,0.0002354275,0.0002260580,0.0002122686
46.7000000000,0.0002065757,0.0002209292,0.0002352827,0.0002259017,0.0002121108
46.8000000000,0.0002064156,0.0002207768,0.0002351380,0.0002257453,0.0002119530
46.9000000000,0.0002062556,0.0002206244,0.0002349932,0.0002255890,0.0002117952
47.0000000000,0.0002060956,0.0002204720,0.0002348484,0.0002254326,0.0002116374
47.1000000000,0.0002059356,0.0002203196,0.0002347036,0.0002252762,0.0002114796
47.2000000000,0.0002057756,0.0002201672,0.0002345588,0.0002251199,0.0002113217
47.3000000000,0.0002056155,0.0002200148,0.0002344141,0.0002249635,0.0002111639
47.4000000000,0.0002054555,0.0002198624,0.0002342693,0.0002248071,0.0002110060
47.5000000000,0.0002052955,0.0002197100,0.0002341245,0.0002246202,0.0002108174
47.6000000000,0.0002051355,0.0002195576,0.0002339797,0.0002244637,0.0002106594
47.7000000000,0.0002049755,0.0002194052,0.0002338349,0.0002243071,0.0002105013
47.8000000000,0.0002048154,0.0002192528,0.0002336902,0.0002241506,0.0002103433
47.9000000000,0.0002046554,0.0002191004,0.0002335454,0.0002239940,0.0002101853
48.0000000000,0.0002044954,0.0002189480,0.0002334006,0.0002238375,0.0002100272
48.1000000000,0.0002043354,0.0002187956,0.0002332558,0.0002236809,0.0002098692
48.2000000000,0.0002041754,0.0002186432,0.0002331110,0.0002235243,0.0002097111
48.3000000000,0.0002040153,0.0002184908,0.0002329663,0.0002233678,0.0002095530
48.4000000000,0.0002038553,0.0002183384,0.0002328215,0.0002232112,0.0002093949
48.5000000000,0.0002036953,0.0002181860,0.0002326767,0.0002230546,0.0002092369
48.6000000000,0.0002035353,0.0002180336,0.0002325319,0.0002228980,0.0002090788
48.7000000000,0.0002033753,0.0002178812,0.0002323871,0.0002227414,0.0002089206
48.8000000000,0.0002032152,0.0002177288,0.0002322424,0.0002225848,0.0002087625
48.9000000000,0.0002030552,0.0002175764,0.0002320976,0.0002224281,0.0002086044
49.0000000000,0.0002028952,0.0002174240,0.0002319528,0.0002222715,0.0002084463
49.1000000000,0.0002027352,0.0002172716,0.0002318080,0.0002221149,0.0002082881
49.2000000000,0.0002025752,0.0002171192,0.0002316632,0.0002219582,0.0002081300
49.3000000000,0.0002024151,0.0002169668,0.0002315185,0.0002218016,0.0002079718
49.4000000000,0.0002022551,0.0002168144,0.0002313737,0.0002216449,0.0002078136
49.5000000000,0.0002020951,0.0002166620,0.0002312289,0.0002214883,0.0002076554
49.6000000000,0.0002019351,0.0002165096,0.0002310841,0.0002213316,0.0002074972
49.7000000000,0.0002017751,0.0002163572,0.0002309393,0.0002211750,0.0002073390
49.8000000000,0.0002016150,0.0002162048,0.0002307946,0.0002210183,0.0002071808
49.9000000000,0.0002014550,0.0002160524,0.0002306498,0.0002208616,0.0002070226
50.0000000000,0.0002012950,0.0002159000,0.0002305050,0.0002207049,0.0002068644
50.1000000000,0.0002011350,0.0002157476,0.0002303602,0.0002205482,0.0002067061
50.2000000000,0.0002009750,0.0002155952,0.0002302154,0.0002203915,0.0002065479
50.3000000000,0.0002008149,0.0002154428,0.0002300707,0.0002202348,0.0002063896
50.4000000000,0.0002006549,0.0002152904,0.0002299259,0.0002200781,0.0002062314
50.5000000000,0.0002004949,0.0002151380,0.0002297811,0.0002199213,0.0002060731
50.6000000000,0.0002003349,0.0002149856,0.0002296363,0.0002197646,0.0002059148
50.7000000000,0.0002001749,0.0002148332,0.0002294915,0.0002196079,0.0002057565
50.8000000000,0.0002000148,0.0002146808,0.0002293468,0.0002194511,0.0002055982
50.9000000000,0.0001998548,0.0002145284,0.0002292020,0.0002192943,0.0002054399
51.0000000000,0.0001996948,0.0002143760,0.0002290572,0.0002191376,0.0002052816
51.1000000000,0.0001995348,0.0002142236,0.0002289124,0.0002189808,0.0002051232
51.2000000000,0.0001993748,0.0002140712,0.0002287676,0.0002188240,0.0002049649
51.3000000000,0.0001992147,0.0002139188,0.0002286229,0.0002186673,0.0002048065
51.4000000000,0.0001990547,0.0002137664,0.0002284781,0.0002185105,0.0002046482
51.5000000000,0.0001988947,0.0002136140,0.0002283333,0.0002183537,0.0002044898
51.6000000000,0.0001987347,0.0002134616,0.0002281885,0.0002181969,0.0002043314
51.7000000000,0.0001985747,0.0002133092,0.0002280437,0.0002180401,0.0002041730
51.8000000000,0.0001984146,0.0002131568,0.0002278990,0.0002178832,0.0002040146
51.9000000000,0.0001982546,0.0002130044,0.0002277542,0.0002177264,0.0002038562
52.0000000000,0.0001980946,0.0002128520,0.0002276094,0.0002175696,0.0002036978
52.1000000000,0.0001979346,0.0002126996,0.0002274646,0.0002174127,0.0002035393
52.2000000000,0.0001977746,0.0002125472,0.0002273198,0.0002172559,0.0002033809
52.3000000000,0.0001976145,0.0002123948,0.0002271751,0.0002170990,0.0002032224
52.4000000000,0.0001974545,0.0002122424,0.0002270303,0.0002169422,0.0002030640
52.5000000000,0.0001972945,0.0002120900,0.0002268855,0.0002167480,0.0002028678
52.6000000000,0.0001971345,0.0002119376,0.0002267407,0.0002165910,0.0002027092
52.7000000000,0.0001969745,0.0002117852,0.0002265959,0.0002164339,0.0002025505
52.8000000000,0.0001968144,0.0002116328,0.0002264512,0.0002162769,0.0002023919
52.9000000000,0.0001966544,0.0002114804,0.0002263064,0.0002161199,0.0002022333
53.0000000000,0.0001964944,0.0002113280,0.0002261616,0.0002159628,0.0002020746
53.1000000000,0.0001963344,0.0002111756,0.0002260168,0.0002158058,0.0002019159
53.2000000000,0.0001961744,0.0002110232,0.0002258720,0.0002156487,0.0002017572
53.3000000000,0.0001960143,0.0002108708,0.0002257273,0.0002154917,0.0002015986
53.4000000000,0.0001958543,0.0002107184,0.0002255825,0.0002153346,0.0002014399
53.5000000000,0.0001956943,0.0002105660,0.0002254377,0.0002151775,0.0002012811
53.6000000000,0.0001955343,0.0002104136,0.0002252929,0.0002150204,0.0002011224
53.7000000000,0.0001953743,0.0002102612,0.0002251481,0.0002148633,0.0002009637
53.8000000000,0.0001952142,0.0002101088,0.0002250034,0.0002147062,0.0002008049
53.9000000000,0.0001950542,0.0002099564,0.0002248586,0.0002145491,0.0002006462
54.0000000000,0.0001948942,0.0002098040,0.0002247138,0.0002143920,0.0002004874
54.1000000000,0.0001947342,0.0002096516,0.0002245690,0.0002142349,0.0002003287
54.2000000000,0.0001945742,0.0002094992,0.0002244242,0.0002140778,0.0002001699
54.3000000000,0.0001944141,0.0002093468,0.0002242795,0.0002139206,0.0002000111
54.4000000000,0.0001942541,0.0002091944,0.0002241347,0.0002137635,0.0001998523
54.5000000000,0.0001940941,0.0002090420,0.0002239899,0.0002136063,0.0001996935
54.6000000000,0.0001939341,0.0002088896,0.0002238451,0.0002134492,0.0001995346
54.7000000000,0.0001937741,0.0002087372,0.0002237003,0.0002132920,0.0001993758
54.8000000000,0.0001936140,0.0002085848,0.0002235556,0.0002131348,0.0001992170
54.9000000000,0.0001934540,0.0002084324,0.0002234108,0.0002129776,0.0001990581
55.0000000000,0.0001932940,0.0002082800,0.0002232660,0.0002128205,0.0001988992
55.1000000000,0.0001931340,0.0002081276,0.0002231212,0.0002126633,0.0001987404
55.2000000000,0.0001929740,0.0002079752,0.0002229764,0.0002125061,0.0001985815
55.3000000000,0.0001928139,0.0002078228,0.0002228317,0.0002123488,0.0001984226
55.4000000000,0.0001926539,0.0002076704,0.0002226869,0.0002121916,0.0001982637
55.5000000000,0.0001924939,0.0002075180,0.0002225421,0.0002120344,0.0001981048
55.6000000000,0.0001923339,0.0002073656,0.0002223973,0.0002118772,0.0001979458
55.7000000000,0.0001921739,0.0002072132,0.0002222525,0.0002117199,0.0001977869
55.8000000000,0.0001920138,0.0002070608,0.0002221078,0.0002115627,0.0001976279
55.9000000000,0.0001918538,0.0002069084,0.0002219630,0.0002114054,0.0001974690
56.0000000000,0.0001916938,0.0002067560,0.0002218182,0.0002112481,0.0001973100
56.1000000000,0.0001915338,0.0002066036,0.0002216734,0.0002110909,0.0001971510
56.2000000000,0.0001913738,0.0002064512,0.0002215286,0.0002109336,0.0001969920
56.3000000000,0.0001912137,0.0002062988,0.0002213839,0.0002107763,0.0001968330
56.4000000000,0.0001910537,0.0002061464,0.0002212391,0.0002106190,0.0001966740
56.5000000000,0.0001908937,0.0002059940,0.0002210943,0.0002104617,0.0001965150
56.6000000000,0.0001907337,0.0002058416,0.0002209495,0.0002103044,0.0001963559
56.7000000000,0.0001905737,0.0002056892,0.0002208047,0.0002101471,0.0001961969
56.8000000000,0.0001904136,0.0002055368,0.0002206600,0.0002099897,0.0001960378
56.9000000000,0.0001902536,0.0002053844,0.0002205152,0.0002098324,0.0001958788
57.0000000000,0.0001900936,0.0002052320,0.0002203704,0.0002096750,0.0001957197
57.1000000000,0.0001899336,0.0002050796,0.0002202256,0.0002095177,0.0001955606
57.2000000000,0.0001897736,0.0002049272,0.0002200808,0.0002093603,0.0001954015
57.3000000000,0.0001896135,0.0002047748,0.0002199361,0.0002092030,0.0001952424
57.4000000000,0.0001894535,0.0002046224,0.0002197913,0.0002090456,0.0001950832
57.5000000000,0.0001892935,0.0002044700,0.0002196465,0.0002088439,0.0001948794
57.6000000000,0.0001891335,0.0002043176,0.0002195017,0.0002086864,0.0001947201
57.7000000000,0.0001889735,0.0002041652,0.0002193569,0.0002085289,0.0001945608
57.8000000000,0.0001888134,0.0002040128,0.0002192122,0.0002083713,0.0001944015
57.9000000000,0.0001886534,0.0002038604,0.0002190674,0.0002082138,0.0001942422
58.0000000000,0.0001884934,0.0002037080,0.0002189226,0.0002080562,0.0001940828
58.1000000000,0.0001883334,0.0002035556,0.0002187778,0.0002078986,0.0001939235
58.2000000000,0.0001881734,0.0002034032,0.0002186330,0.0002077411,0.0001937641
58.3000000000,0.0001880133,0.0002032508,0.0002184883,0.0002075835,0.0001936048
58.4000000000,0.0001878533,0.0002030984,0.0002183435,0.0002074259,0.0001934454
58.5000000000,0.0001876933,0.0002029460,0.0002181987,0.0002072683,0.0001932860
58.6000000000,0.0001875333,0.0002027936,0.0002180539,0.0002071106,0.0001931266
58.7000000000,0.0001873733,0.0002026412,0.0002179091,0.0002069530,0.0001929672
58.8000000000,0.0001872132,0.0002024888,0.0002177644,0.0002067954,0.0001928077
58.9000000000,0.0001870532,0.0002023364,0.0002176196,0.0002066378,0.0001926483
59.0000000000,0.0001868932,0.0002021840,0.0002174748,0.0002064801,0.0001924889
59.1000000000,0.0001867332,0.0002020316,0.0002173300,0.0002063225,0.0001923294
59.2000000000,0.0001865732,0.0002018792,0.0002171852,0.0002061648,0.0001921699
59.3000000000,0.0001864131,0.0002017268,0.0002170405,0.0002060071,0.0001920104
59.4000000000,0.0001862531,0.0002015744,0.0002168957,0.0002058494,0.0001918509
59.5000000000,0.0001860931,0.0002014220,0.0002167509,0.0002056918,0.0001916914
59.6000000000,0.0001859331,0.0002012696,0.0002166061,0.0002055341,0.0001915319
59.7000000000,0.0001857731,0.0002011172,0.0002164613,0.0002053764,0.0001913724
59.8000000000,0.0001856130,0.0002009648,0.0002163166,0.0002052186,0.0001912128
59.9000000000,0.0001854530,0.0002008124,0.0002161718,0.0002050609,0.0001910533
60.0000000000,0.0001852930,0.0002006600,0.0002160270,0.0002049032,0.0001908937
60.1000000000,0.0001851330,0.0002005076,0.0002158822,0.0002047455,0.0001907341
60.2000000000,0.0001849730,0.0002003552,0.0002157374,0.0002045877,0.0001905745
60.3000000000,0.0001848129,0.0002002028,0.0002155927,0.0002044299,0.0001904149
60.4000000000,0.0001846529,0.0002000504,0.0002154479,0.0002042722,0.0001902553
60.5000000000,0.0001844929,0.0001998980,0.0002153031,0.0002041144,0.0001900957
60.6000000000,0.0001843329,0.0001997456,0.0002151583,0.0002039566,0.0001899361
60.7000000000,0.0001841729,0.0001995932,0.0002150135,0.0002037988,0.0001897764
60.8000000000,0.0001840128,0.0001994408,0.0002148688,0.0002036410,0.0001896167
60.9000000000,0.0001838528,0.0001992884,0.0002147240,0.0002034832,0.0001894571
61.0000000000,0.0001836928,0.0001991360,0.0002145792,0.0002033254,0.0001892974
61.1000000000,0.0001835328,0.0001989836,0.0002144344,0.0002031676,0.0001891377
61.2000000000,0.0001833728,0.0001988312,0.0002142896,0.0002030098,0.0001889780
61.3000000000,0.0001832127,0.0001986788,0.0002141449,0.0002028519,0.0001888182
61.4000000000,0.0001830527,0.0001985264,0.0002140001,0.0002026941,0.0001886585
61.5000000000,0.0001828927,0.0001983740,0.0002138553,0.0002025362,0.0001884988
61.6000000000,0.0001827327,0.0001982216,0.0002137105,0.0002023783,0.0001883390
61.7000000000,0.0001825727,0.0001980692,0.0002135657,0.0002022205,0.0001881792
61.8000000000,0.0001824126,0.0001979168,0.0002134210,0.0002020626,0.0001880194
61.9000000000,0.0001822526,0.0001977644,0.0002132762,0.0002019047,0.0001878596
62.0000000000,0.0001820926,0.0001976120,0.0002131314,0.0002017468,0.0001876998
62.1000000000,0.0001819326,0.0001974596,0.0002129866,0.0002015889,0.0001875400
62.2000000000,0.0001817726,0.0001973072,0.0002128418,0.0002014309,0.0001873802
62.3000000000,0.0001816125,0.0001971548,0.0002126971,0.0002012730,0.0001872203
62.4000000000,0.0001814525,0.0001970024,0.0002125523,0.0002011151,0.0001870605
62.5000000000,0.0001812925,0.0001968500,0.0002124075,0.0002009059,0.0001868488
62.6000000000,0.0001811325,0.0001966976,0.0002122627,0.0002007478,0.0001866887
62.7000000000,0.0001809725,0.0001965452,0.0002121179,0.0002005897,0.0001865287
62.8000000000,0.0001808124,0.0001963928,0.0002119732,0.0002004316,0.0001863686
62.9000000000,0.0001806524,0.0001962404,0.0002118284,0.0002002735,0.0001862086
63.0000000000,0.0001804924,0.0001960880,0.0002116836,0.0002001153,0.0001860485
63.1000000000,0.0001803324,0.0001959356,0.0002115388,0.0001999572,0.0001858884
63.2000000000,0.0001801724,0.0001957832,0.0002113940,0.0001997990,0.0001857283
63.3000000000,0.0001800123,0.0001956308,0.0002112493,0.0001996409,0.0001855682
63.4000000000,0.0001798523,0.0001954784,0.0002111045,0.0001994827,0.0001854080
63.5000000000,0.0001796923,0.0001953260,0.0002109597,0.0001993245,0.0001852479
63.6000000000,0.0001795323,0.0001951736,0.0002108149,0.0001991663,0.0001850877
63.7000000000,0.0001793723,0.0001950212,0.0002106701,0.0001990081,0.0001849276
63.8000000000,0.0001792122,0.0001948688,0.0002105254,0.0001988499,0.0001847674
63.9000000000,0.0001790522,0.0001947164,0.0002103806,0.0001986917,0.0001846072
64.0000000000,0.0001788922,0.0001945640,0.0002102358,0.0001985335,0.0001844470
64.1000000000,0.0001787322,0.0001944116,0.0002100910,0.0001983752,0.0001842867
64.2000000000,0.0001785722,0.0001942592,0.0002099462,0.0001982170,0.0001841265
64.3000000000,0.0001784121,0.0001941068,0.0002098015,0.0001980587,0.0001839663
64.4000000000,0.0001782521,0.0001939544,0.0002096567,0.0001979005,0.0001838060
64.5000000000,0.0001780921,0.0001938020,0.0002095119,0.0001977422,0.0001836457
64.6000000000,0.0001779321,0.0001936496,0.0002093671,0.0001975839,0.0001834854
64.7000000000,0.0001777721,0.0001934972,0.0002092223,0.0001974256,0.0001833251
64.8000000000,0.0001776120,0.0001933448,0.0002090776,0.0001972673,0.0001831648
64.9000000000,0.0001774520,0.0001931924,0.0002089328,0.0001971090,0.0001830045
65.0000000000,0.0001772920,0.0001930400,0.0002087880,0.0001969507,0.0001828441
65.1000000000,0.0001771320,0.0001928876,0.0002086432,0.0001967923,0.0001826838
65.2000000000,0.0001769720,0.0001927352,0.0002084984,0.0001966340,0.0001825234
65.3000000000,0.0001768119,0.0001925828,0.0002083537,0.0001964756,0.0001823630
65.4000000000,0.0001766519,0.0001924304,0.0002082089,0.0001963173,0.0001822026
65.5000000000,0.0001764919,0.0001922780,0.0002080641,0.0001961589,0.0001820422
65.6000000000,0.0001763319,0.0001921256,0.0002079193,0.0001960005,0.0001818817
65.7000000000,0.0001761719,0.0001919732,0.0002077745,0.0001958421,0.0001817213
65.8000000000,0.0001760118,0.0001918208,0.0002076298,0.0001956837,0.0001815608
65.9000000000,0.0001758518,0.0001916684,0.0002074850,0.0001955253,0.0001814004
66.0000000000,0.0001756918,0.0001915160,0.0002073402,0.0001953669,0.0001812399
66.1000000000,0.0001755318,0.0001913636,0.0002071954,0.0001952085,0.0001810794
66.2000000000,0.0001753718,0.0001912112,0.0002070506,0.0001950500,0.0001809189
66.3000000000,0.0001752117,0.0001910588,0.0002069059,0.0001948916,0.0001807584
66.4000000000,0.0001750517,0.0001909064,0.0002067611,0.0001947331,0.0001805978
66.5000000000,0.0001748917,0.0001907540,0.0002066163,0.0001945747,0.0001804373
66.6000000000,0.0001747317,0.0001906016,0.0002064715,0.0001944162,0.0001802767
66.7000000000,0.0001745717,0.0001904492,0.0002063267,0.0001942577,0.0001801161
66.8000000000,0.0001744116,0.0001902968,0.0002061820,0.0001940992,0.0001799555
66.9000000000,0.0001742516,0.0001901444,0.0002060372,0.0001939407,0.0001797949
67.0000000000,0.0001740916,0.0001899920,0.0002058924,0.0001937822,0.0001796343
67.1000000000,0.0001739316,0.0001898396,0.0002057476,0.0001936236,0.0001794736
67.2000000000,0.0001737716,0.0001896872,0.0002056028,0.0001934651,0.0001793130
67.3000000000,0.0001736115,0.0001895348,0.0002054581,0.0001933065,0.0001791523
67.4000000000,0.0001734515,0.0001893824,0.0002053133,0.0001931480,0.0001789916
67.5000000000,0.0001732915,0.0001892300,0.0002051685,0.0001929312,0.0001787720
67.6000000000,0.0001731315,0.0001890776,0.0002050237,0.0001927725,0.0001786111
67.7000000000,0.0001729715,0.0001889252,0.0002048789,0.0001926137,0.0001784502
67.8000000000,0.0001728114,0.0001887728,0.0002047342,0.0001924550,0.0001782894
67.9000000000,0.0001726514,0.0001886204,0.0002045894,0.0001922963,0.0001781285
68.0000000000,0.0001724914,0.0001884680,0.0002044446,0.0001921375,0.0001779675
68.1000000000,0.0001723314,0.0001883156,0.0002042998,0.0001919787,0.0001778066
68.2000000000,0.0001721714,0.0001881632,0.0002041550,0.0001918199,0.0001776457
68.3000000000,0.0001720113,0.0001880108,0.0002040103,0.0001916611,0.0001774847
68.4000000000,0.0001718513,0.0001878584,0.0002038655,0.0001915023,0.0001773237
68.5000000000,0.0001716913,0.0001877060,0.0002037207,0.0001913435,0.0001771627
68.6000000000,0.0001715313,0.0001875536,0.0002035759,0.0001911847,0.0001770017
68.7000000000,0.0001713713,0.0001874012,0.0002034311,0.0001910259,0.0001768407
68.8000000000,0.0001712112,0.0001872488,0.0002032864,0.0001908670,0.0001766797
68.9000000000,0.0001710512,0.0001870964,0.0002031416,0.0001907082,0.0001765186
69.0000000000,0.0001708912,0.0001869440,0.0002029968,0.0001905493,0.0001763576
69.1000000000,0.0001707312,0.0001867916,0.0002028520,0.0001903904,0.0001761965
69.2000000000,0.0001705712,0.0001866392,0.0002027072,0.0001902315,0.0001760354
69.3000000000,0.0001704111,0.0001864868,0.0002025625,0.0001900726,0.0001758743
69.4000000000,0.0001702511,0.0001863344,0.0002024177,0.0001899137,0.0001757132
69.5000000000,0.0001700911,0.0001861820,0.0002022729,0.0001897548,0.0001755520
69.6000000000,0.0001699311,0.0001860296,0.0002021281,0.0001895959,0.0001753909
69.7000000000,0.0001697711,0.0001858772,0.0002019833,0.0001894369,0.0001752297
69.8000000000,0.0001696110,0.0001857248,0.0002018386,0.0001892780,0.0001750685
69.9000000000,0.0001694510,0.0001855724,0.0002016938,0.0001891190,0.0001749073
70.0000000000,0.0001692910,0.0001854200,0.0002015490,0.0001889600,0.0001747461
70.1000000000,0.0001691310,0.0001852676,0.0002014042,0.0001888010,0.0001745848
70.2000000000,0.0001689710,0.0001851152,0.0002012594,0.0001886420,0.0001744236
70.3000000000,0.0001688109,0.0001849628,0.0002011147,0.0001884830,0.0001742623
70.4000000000,0.0001686509,0.0001848104,0.0002009699,0.0001883240,0.0001741010
70.5000000000,0.0001684909,0.0001846580,0.0002008251,0.0001881650,0.0001739398
